"Габаритная высота","Габаритная глубина","Габаритная ширина","Имя","Имя родительского объекта","Количество","Марка","Марка родительского объекта","Относительная высота верха объекта","Относительная высота низа объекта","Расположение элемента относительно оси","Смещение по вертикали","Смещение родительского объекта по вертикали","Смещение элемента по вертикали","Смещение элемента по горизонтали","Список материалов","Список материалов.Имя","Список материалов.Плотность","Список материалов.Теплопроводность","Список материалов.Уникальный идентификатор","Стиль элемента","Стиль элемента.Высота элемента","Стиль элемента.Глубина  элемента","Стиль элемента.Имя","Стиль элемента.Ориентация 3D модели","Стиль элемента.Равномерное масштабирование","Стиль элемента.Уникальный идентификатор","Стиль элемента.Ширина элемента","Тип объекта","Угол нутации","Угол прецессии","Угол собственного вращения","Уникальный идентификатор","Уникальный идентификатор родительского объекта","Уровень","Чистая масса","Чистый объём"
"750.0000000","800.0000000","1200.0000000","Элемент - Обеденный стол: 1 200,00 мм x 800,00 мм x 750,00 мм","","1","","","3749.8783054","2999.8783054","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Обеденный стол","750.0000000","800.0000000","Обеденный стол","Нижняя","Да","f6739644-0a02-42c4-8104-7610f0a2c55f","1200.0000000","Элемент","0.0000000","1.0303371","0.0000000","2fab2b74-c189-40bb-9513-e3e6a36afa8a","","1","","0.0299000"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","4109.8783054","2999.8783054","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","122.5976048","0.0000000","d48953cd-ca5e-47fd-93de-b86f8acbdc7d","","1","","0.0698862"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","4109.8783054","2999.8783054","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","316.3637244","0.0000000","dd73922b-e910-4d5a-8d48-d1d33bdc1cf1","","1","","0.0698862"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","4109.8783054","2999.8783054","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","11.2355245","0.0000000","735d0759-3b42-4e8a-946d-b45e75fe218a","","1","","0.0698862"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","4109.8783054","2999.8783054","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","11.2355245","0.0000000","39824e1d-010b-402d-bcea-9b90a5db4059","","1","","0.0698862"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","4109.8783054","2999.8783054","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","358.7840611","0.0000000","c5e916f9-108b-4a69-9db4-21e3b8f5564d","","1","","0.0698862"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","4109.8783054","2999.8783054","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","179.8270416","0.0000000","cd61dac5-b7af-4dbb-9817-912f381b17d5","","1","","0.0698862"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","4109.8783054","2999.8783054","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","179.8270416","0.0000000","5bbfbdc9-42e5-4f73-afc9-247437152d0f","","1","","0.0698862"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","4109.8783054","2999.8783054","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","203.4918114","0.0000000","134289e8-9a23-4436-bf22-c58457d0c75a","","1","","0.0698862"
"2130.0000000","550.0000000","1090.0000000","Элемент - Шкаф: 1 090,00 мм x 550,00 мм x 2 130,00 мм","","1","","","5129.8783054","2999.8783054","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Шкаф","2130.0000000","550.0000000","Шкаф","Нижняя","Нет","1711deb9-5dca-4a17-af61-8dfa04f67e05","1090.0000000","Элемент","0.0000000","90.2171027","0.0000000","473faa1a-d199-43e5-830f-26b1903a5d46","","1","","0.3788009"
"2130.0000000","550.0000000","1090.0000000","Элемент - Шкаф: 1 090,00 мм x 550,00 мм x 2 130,00 мм","","1","","","5129.8783054","2999.8783054","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Шкаф","2130.0000000","550.0000000","Шкаф","Нижняя","Нет","1711deb9-5dca-4a17-af61-8dfa04f67e05","1090.0000000","Элемент","0.0000000","90.2171027","0.0000000","52f84b7e-a91d-4c8f-9eba-19effd7cf963","","1","","0.3788009"
"765.0000000","800.0000000","1500.0000000","Элемент - Офисный стол: 1 500,00 мм x 800,00 мм x 765,00 мм","","1","1","","3764.8783054","2999.8783054","Вверху справа","0.0000000","","-20.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стол","765.0000000","800.0000000","Офисный стол","Нижняя","Да","4936cbaa-410a-4f53-b1bd-348b59cc8ebf","1500.0000000","Элемент","0.0000000","270.0181696","0.0000000","15225b39-ce18-49f3-8b31-5c9bc9d31450","","1","","0.0739640"
"765.0000000","800.0000000","1500.0000000","Элемент - Офисный стол: 1 500,00 мм x 800,00 мм x 765,00 мм","","1","1","","3764.8783054","2999.8783054","Вверху справа","0.0000000","","-20.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стол","765.0000000","800.0000000","Офисный стол","Нижняя","Да","4936cbaa-410a-4f53-b1bd-348b59cc8ebf","1500.0000000","Элемент","0.0000000","270.0181696","0.0000000","be90336f-db6d-4041-ab18-23e3f1338f61","","1","","0.0739640"
"2130.0000000","550.0000000","1090.0000000","Элемент - Шкаф: 1 090,00 мм x 550,00 мм x 2 130,00 мм","","1","","","5129.8783054","2999.8783054","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Шкаф","2130.0000000","550.0000000","Шкаф","Нижняя","Нет","1711deb9-5dca-4a17-af61-8dfa04f67e05","1090.0000000","Элемент","0.0000000","269.2995907","0.0000000","d2794a96-21f2-44f9-ba30-7f7b6ce75b11","","1","","0.3788009"
"2130.0000000","550.0000000","1090.0000000","Элемент - Шкаф: 1 090,00 мм x 550,00 мм x 2 130,00 мм","","1","","","5129.8783054","2999.8783054","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Шкаф","2130.0000000","550.0000000","Шкаф","Нижняя","Нет","1711deb9-5dca-4a17-af61-8dfa04f67e05","1090.0000000","Элемент","0.0000000","359.9448082","0.0000000","54485f31-d4cc-4e4f-9ad4-f3b92baac744","","1","","0.3788009"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","4109.8783054","2999.8783054","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","122.5976048","0.0000000","12a20d81-b7ec-466b-8f84-69242975aeeb","","1","","0.0698862"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","4109.8783054","2999.8783054","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","0.0000000","0.0000000","5aba46d0-448c-427d-9b42-47fb3c487a92","","1","","0.0698862"
"750.0000000","800.0000000","1200.0000000","Элемент - Обеденный стол: 1 200,00 мм x 800,00 мм x 750,00 мм","","1","","","3749.8783054","2999.8783054","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Обеденный стол","750.0000000","800.0000000","Обеденный стол","Нижняя","Да","f6739644-0a02-42c4-8104-7610f0a2c55f","1200.0000000","Элемент","0.0000000","1.0303371","0.0000000","88c7fefb-152a-4c05-a633-ec7bc8475535","","1","","0.0299000"
"750.0000000","800.0000000","1200.0000000","Элемент - Обеденный стол: 1 200,00 мм x 800,00 мм x 750,00 мм","","1","","","3749.8783054","2999.8783054","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Обеденный стол","750.0000000","800.0000000","Обеденный стол","Нижняя","Да","f6739644-0a02-42c4-8104-7610f0a2c55f","1200.0000000","Элемент","0.0000000","1.0303371","0.0000000","07247fb9-ff2f-4fc8-a289-fe7731709bf7","","1","","0.0299000"
"750.0000000","800.0000000","1200.0000000","Элемент - Обеденный стол: 1 200,00 мм x 800,00 мм x 750,00 мм","","1","","","3749.8783054","2999.8783054","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Обеденный стол","750.0000000","800.0000000","Обеденный стол","Нижняя","Да","f6739644-0a02-42c4-8104-7610f0a2c55f","1200.0000000","Элемент","0.0000000","1.0303371","0.0000000","745b2b0b-f9ed-4873-88c8-aa7e6e07a172","","1","","0.0299000"
"750.0000000","800.0000000","1200.0000000","Элемент - Обеденный стол: 1 200,00 мм x 800,00 мм x 750,00 мм","","1","","","3749.8783054","2999.8783054","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Обеденный стол","750.0000000","800.0000000","Обеденный стол","Нижняя","Да","f6739644-0a02-42c4-8104-7610f0a2c55f","1200.0000000","Элемент","0.0000000","1.0303371","0.0000000","902dbcd3-c445-416d-a3c0-76f2d4224f97","","1","","0.0299000"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","4109.8783054","2999.8783054","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","122.5976048","0.0000000","ee64fd87-4875-424a-8bb4-406ef346e623","","1","","0.0698862"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","4109.8783054","2999.8783054","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","316.3637244","0.0000000","2079d8c6-5d24-4fe0-8a68-6ef79c4b5db8","","1","","0.0698862"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","4109.8783054","2999.8783054","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","11.2355245","0.0000000","765a59d5-2ba5-425b-b93e-80b4387a4937","","1","","0.0698862"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","4109.8783054","2999.8783054","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","11.2355245","0.0000000","c5943b4a-5259-4eb0-8812-2d4b3b6b6de8","","1","","0.0698862"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","4109.8783054","2999.8783054","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","358.7840611","0.0000000","b266ce36-8e65-4e1a-b5f8-e4e8b1dfa966","","1","","0.0698862"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","4109.8783054","2999.8783054","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","179.8270416","0.0000000","4abbb853-ad6f-4386-97a9-b6b5c02667e1","","1","","0.0698862"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","4109.8783054","2999.8783054","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","179.8270416","0.0000000","47f3eb8b-44b5-4d71-9f07-81b94c55b262","","1","","0.0698862"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","4109.8783054","2999.8783054","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","203.4918114","0.0000000","28a32e8c-7fe9-4c97-80a1-b3c41b6639cd","","1","","0.0698862"
"2130.0000000","550.0000000","1090.0000000","Элемент - Шкаф: 1 090,00 мм x 550,00 мм x 2 130,00 мм","","1","","","5129.8783054","2999.8783054","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Шкаф","2130.0000000","550.0000000","Шкаф","Нижняя","Нет","1711deb9-5dca-4a17-af61-8dfa04f67e05","1090.0000000","Элемент","0.0000000","269.2995907","0.0000000","962c1df6-66fb-4996-9d61-b555d01eb2d8","","1","","0.3788009"
"2130.0000000","550.0000000","1090.0000000","Элемент - Шкаф: 1 090,00 мм x 550,00 мм x 2 130,00 мм","","1","","","5129.8783054","2999.8783054","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Шкаф","2130.0000000","550.0000000","Шкаф","Нижняя","Нет","1711deb9-5dca-4a17-af61-8dfa04f67e05","1090.0000000","Элемент","0.0000000","269.2995907","0.0000000","ca1d51bf-58bd-4895-81e4-b2acb594529b","","1","","0.3788009"
"765.0000000","800.0000000","1500.0000000","Элемент - Офисный стол: 1 500,00 мм x 800,00 мм x 765,00 мм","","1","1","","3764.8783054","2999.8783054","Вверху справа","0.0000000","","-20.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стол","765.0000000","800.0000000","Офисный стол","Нижняя","Да","4936cbaa-410a-4f53-b1bd-348b59cc8ebf","1500.0000000","Элемент","0.0000000","0.0181696","0.0000000","dc370a93-fd2d-4d25-b08b-a407107710f3","","1","","0.0739640"
"765.0000000","800.0000000","1500.0000000","Элемент - Офисный стол: 1 500,00 мм x 800,00 мм x 765,00 мм","","1","1","","3764.8783054","2999.8783054","Вверху справа","0.0000000","","-20.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стол","765.0000000","800.0000000","Офисный стол","Нижняя","Да","4936cbaa-410a-4f53-b1bd-348b59cc8ebf","1500.0000000","Элемент","0.0000000","0.0181696","0.0000000","c428668b-31ce-453e-a75e-82efacf91681","","1","","0.0739640"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","4109.8783054","2999.8783054","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","179.8270416","0.0000000","6527876a-796d-4380-a46d-89458465ec05","","1","","0.0698862"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","4109.8783054","2999.8783054","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","179.8270416","0.0000000","463cdb3e-8c37-4538-8c95-ef2db5412ebe","","1","","0.0698862"
"2130.0000000","550.0000000","1090.0000000","Элемент - Шкаф: 1 090,00 мм x 550,00 мм x 2 130,00 мм","","1","","","5129.8783054","2999.8783054","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Шкаф","2130.0000000","550.0000000","Шкаф","Нижняя","Нет","1711deb9-5dca-4a17-af61-8dfa04f67e05","1090.0000000","Элемент","0.0000000","359.9448082","0.0000000","644428b2-98d8-44df-9c3b-c798a5895e7e","","1","","0.3788009"
"2130.0000000","550.0000000","1090.0000000","Элемент - Шкаф: 1 090,00 мм x 550,00 мм x 2 130,00 мм","","1","","","5129.8783054","2999.8783054","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Шкаф","2130.0000000","550.0000000","Шкаф","Нижняя","Нет","1711deb9-5dca-4a17-af61-8dfa04f67e05","1090.0000000","Элемент","0.0000000","359.9448082","0.0000000","6bf5bc85-0927-4cc0-b419-f7b2a0e78dff","","1","","0.3788009"
"2130.0000000","550.0000000","1090.0000000","Элемент - Шкаф: 1 090,00 мм x 550,00 мм x 2 130,00 мм","","1","","","5129.8783054","2999.8783054","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Шкаф","2130.0000000","550.0000000","Шкаф","Нижняя","Нет","1711deb9-5dca-4a17-af61-8dfa04f67e05","1090.0000000","Элемент","0.0000000","269.2995907","0.0000000","f10cc274-26ba-45d5-a1da-fa879615bcb0","","1","","0.3788009"
"2130.0000000","550.0000000","1090.0000000","Элемент - Шкаф: 1 090,00 мм x 550,00 мм x 2 130,00 мм","","1","","","5129.8783054","2999.8783054","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Шкаф","2130.0000000","550.0000000","Шкаф","Нижняя","Нет","1711deb9-5dca-4a17-af61-8dfa04f67e05","1090.0000000","Элемент","0.0000000","269.2995907","0.0000000","f0b781f9-4dc5-4483-8d1c-e3cfd2407861","","1","","0.3788009"
"2130.0000000","550.0000000","1090.0000000","Элемент - Шкаф: 1 090,00 мм x 550,00 мм x 2 130,00 мм","","1","","","5129.8783054","2999.8783054","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Шкаф","2130.0000000","550.0000000","Шкаф","Нижняя","Нет","1711deb9-5dca-4a17-af61-8dfa04f67e05","1090.0000000","Элемент","0.0000000","359.9448082","0.0000000","9cb05240-411f-43be-8cba-fdcd0e4835ba","","1","","0.3788009"
"2130.0000000","550.0000000","1090.0000000","Элемент - Шкаф: 1 090,00 мм x 550,00 мм x 2 130,00 мм","","1","","","5129.8783054","2999.8783054","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Шкаф","2130.0000000","550.0000000","Шкаф","Нижняя","Нет","1711deb9-5dca-4a17-af61-8dfa04f67e05","1090.0000000","Элемент","0.0000000","359.9448082","0.0000000","e30f023d-5f41-43cf-bd29-b7ea71499662","","1","","0.3788009"
"765.0000000","800.0000000","1500.0000000","Элемент - Офисный стол: 1 500,00 мм x 800,00 мм x 765,00 мм","","1","1","","3764.8783054","2999.8783054","Вверху справа","0.0000000","","-20.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стол","765.0000000","800.0000000","Офисный стол","Нижняя","Да","4936cbaa-410a-4f53-b1bd-348b59cc8ebf","1500.0000000","Элемент","0.0000000","179.5848077","0.0000000","0bda8256-7331-4908-9ee9-838fafadf8e3","","1","","0.0739640"
"765.0000000","800.0000000","1500.0000000","Элемент - Офисный стол: 1 500,00 мм x 800,00 мм x 765,00 мм","","1","1","","3764.8783054","2999.8783054","Вверху справа","0.0000000","","-20.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стол","765.0000000","800.0000000","Офисный стол","Нижняя","Да","4936cbaa-410a-4f53-b1bd-348b59cc8ebf","1500.0000000","Элемент","0.0000000","179.5848077","0.0000000","60170771-cb1d-4813-bb20-491f324e486a","","1","","0.0739640"
"2130.0000000","550.0000000","1090.0000000","Элемент - Шкаф: 1 090,00 мм x 550,00 мм x 2 130,00 мм","","1","","","5129.8783054","2999.8783054","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Шкаф","2130.0000000","550.0000000","Шкаф","Нижняя","Нет","1711deb9-5dca-4a17-af61-8dfa04f67e05","1090.0000000","Элемент","0.0000000","179.1213346","0.0000000","d40f34bf-4195-4899-b3df-42e01c685f15","","1","","0.3788009"
"2130.0000000","550.0000000","1090.0000000","Элемент - Шкаф: 1 090,00 мм x 550,00 мм x 2 130,00 мм","","1","","","5129.8783054","2999.8783054","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Шкаф","2130.0000000","550.0000000","Шкаф","Нижняя","Нет","1711deb9-5dca-4a17-af61-8dfa04f67e05","1090.0000000","Элемент","0.0000000","179.1213346","0.0000000","a7d367e8-e2b3-4310-aeb3-534acfab1800","","1","","0.3788009"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","4109.8783054","2999.8783054","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","358.7840611","0.0000000","f22d912a-077b-4be5-aa39-8a7639c3b46f","","1","","0.0698862"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","4109.8783054","2999.8783054","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","11.2355245","0.0000000","99817927-5a5a-409d-8e88-cbd2ee5732a7","","1","","0.0698862"
"765.0000000","800.0000000","1500.0000000","Элемент - Офисный стол: 1 500,00 мм x 800,00 мм x 765,00 мм","","1","1","","3764.8783054","2999.8783054","Вверху справа","0.0000000","","-20.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стол","765.0000000","800.0000000","Офисный стол","Нижняя","Да","4936cbaa-410a-4f53-b1bd-348b59cc8ebf","1500.0000000","Элемент","0.0000000","270.0181696","0.0000000","9b1a7c8f-3332-4307-bb93-9092a7b08feb","","1","","0.0739640"
"765.0000000","800.0000000","1500.0000000","Элемент - Офисный стол: 1 500,00 мм x 800,00 мм x 765,00 мм","","1","1","","3764.8783054","2999.8783054","Вверху справа","0.0000000","","-20.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стол","765.0000000","800.0000000","Офисный стол","Нижняя","Да","4936cbaa-410a-4f53-b1bd-348b59cc8ebf","1500.0000000","Элемент","0.0000000","270.0181696","0.0000000","c95f4aa6-3f89-4907-8b63-f93463e6ac6e","","1","","0.0739640"
"765.0000000","800.0000000","1500.0000000","Элемент - Офисный стол: 1 500,00 мм x 800,00 мм x 765,00 мм","","1","1","","3764.8783054","2999.8783054","Вверху справа","0.0000000","","-20.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стол","765.0000000","800.0000000","Офисный стол","Нижняя","Да","4936cbaa-410a-4f53-b1bd-348b59cc8ebf","1500.0000000","Элемент","0.0000000","90.2990537","0.0000000","c895427f-dde4-4a49-8033-0151df088824","","1","","0.0739640"
