"Внутренняя площадь внутренней поверхности","Высота арки окна","Высота окна","Высота трапеции окна","Габаритная высота","Габаритная ширина","Глубина расположения окна","Имя","Имя родительского объекта","Категория","Количество","Марка","Марка родительского объекта","Наружная площадь внутренней поверхности","Ориентация заполнения окна","Отлив","Относительная высота верха объекта","Относительная высота низа объекта","Периметр","Площадь","Площадь внутренней поверхности","Площадь остекления","Подоконник","Расположение оконного проёма","Смещение по вертикали","Смещение родительского объекта по вертикали","Стиль армирования","Стиль армирования.Имя","Стиль армирования.Уникальный идентификатор","Стиль окна","Стиль окна.Глубина рамы","Стиль окна.Глубина рамы створки","Стиль окна.Имя","Стиль окна.Материал","Стиль окна.Материал.Имя","Стиль окна.Материал.Плотность","Стиль окна.Материал.Теплопроводность","Стиль окна.Материал.Уникальный идентификатор","Стиль окна.Толщина вертикального импоста","Стиль окна.Толщина горизонтального импоста","Стиль окна.Толщина рамы","Стиль окна.Толщина рамы створки","Стиль окна.Уникальный идентификатор","Тип объекта","Уникальный идентификатор","Уникальный идентификатор категории","Уникальный идентификатор родительского объекта","Уровень","Форма проёма окна","Ширина окна"
"1.8500000","","1600.0000000","","1600.0000000","900.0000000","50.0000000","Окно - Двустворчатое (белый ПВХ): 900,00 мм x 1 600,00 мм","","Окно","1","","","0.4000000","Левая","Нет","2300.0000000","700.0000000","5000.0000000","1.4400000","2.2500000","0.6584120","Нет","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","Двустворчатое (белый ПВХ)","60.0000000","60.0000000","Двустворчатое (белый ПВХ)","Поливинилхлорид белый","Поливинилхлорид белый","1400.0000000","0.1600000","e58d7b56-1944-41da-b412-cc4da94cbdc8","78.0000000","78.0000000","64.0000000","78.0000000","deab118a-a8ad-47dd-b51b-a25753f146ac","Окно","07d00fd8-022b-4ed3-ae8e-9c965b50e1a7","bd23e918-332c-4c8a-80e9-9231b8e18f50","","1","Прямоугольный проём","900.0000000"
"1.8500000","","1600.0000000","","1600.0000000","900.0000000","50.0000000","Окно - Двустворчатое (белый ПВХ): 900,00 мм x 1 600,00 мм","","Окно","1","","","0.4000000","Левая","Нет","2300.0000000","700.0000000","5000.0000000","1.4400000","2.2500000","0.6584120","Нет","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","Двустворчатое (белый ПВХ)","60.0000000","60.0000000","Двустворчатое (белый ПВХ)","Поливинилхлорид белый","Поливинилхлорид белый","1400.0000000","0.1600000","e58d7b56-1944-41da-b412-cc4da94cbdc8","78.0000000","78.0000000","64.0000000","78.0000000","deab118a-a8ad-47dd-b51b-a25753f146ac","Окно","cca99b07-6e8e-4530-b541-5c08e97f8528","bd23e918-332c-4c8a-80e9-9231b8e18f50","","1","Прямоугольный проём","900.0000000"
"1.8500000","","1600.0000000","","1600.0000000","900.0000000","50.0000000","Окно - Двустворчатое (белый ПВХ): 900,00 мм x 1 600,00 мм","","Окно","1","","","0.4000000","Левая","Нет","2300.0000000","700.0000000","5000.0000000","1.4400000","2.2500000","0.6584120","Нет","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","Двустворчатое (белый ПВХ)","60.0000000","60.0000000","Двустворчатое (белый ПВХ)","Поливинилхлорид белый","Поливинилхлорид белый","1400.0000000","0.1600000","e58d7b56-1944-41da-b412-cc4da94cbdc8","78.0000000","78.0000000","64.0000000","78.0000000","deab118a-a8ad-47dd-b51b-a25753f146ac","Окно","dc8eced8-10df-4d99-a780-cb76dfd1e9b0","bd23e918-332c-4c8a-80e9-9231b8e18f50","","1","Прямоугольный проём","900.0000000"
"1.8500000","","1600.0000000","","1600.0000000","900.0000000","50.0000000","Окно - Двустворчатое (белый ПВХ): 900,00 мм x 1 600,00 мм","","Окно","1","","","0.4000000","Левая","Нет","2300.0000000","700.0000000","5000.0000000","1.4400000","2.2500000","0.6584120","Нет","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","Двустворчатое (белый ПВХ)","60.0000000","60.0000000","Двустворчатое (белый ПВХ)","Поливинилхлорид белый","Поливинилхлорид белый","1400.0000000","0.1600000","e58d7b56-1944-41da-b412-cc4da94cbdc8","78.0000000","78.0000000","64.0000000","78.0000000","deab118a-a8ad-47dd-b51b-a25753f146ac","Окно","89c55abc-0f7f-473e-98b3-a59284786a1f","bd23e918-332c-4c8a-80e9-9231b8e18f50","","1","Прямоугольный проём","900.0000000"
"1.8500000","","1600.0000000","","1600.0000000","900.0000000","50.0000000","Окно - Двустворчатое (белый ПВХ): 900,00 мм x 1 600,00 мм","","Окно","1","","","0.4000000","Левая","Нет","2300.0000000","700.0000000","5000.0000000","1.4400000","2.2500000","0.6584120","Нет","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","Двустворчатое (белый ПВХ)","60.0000000","60.0000000","Двустворчатое (белый ПВХ)","Поливинилхлорид белый","Поливинилхлорид белый","1400.0000000","0.1600000","e58d7b56-1944-41da-b412-cc4da94cbdc8","78.0000000","78.0000000","64.0000000","78.0000000","deab118a-a8ad-47dd-b51b-a25753f146ac","Окно","8d536789-4025-4477-a25c-a9e746e5da67","bd23e918-332c-4c8a-80e9-9231b8e18f50","","1","Прямоугольный проём","900.0000000"
"1.8500000","","1600.0000000","","1600.0000000","900.0000000","50.0000000","Окно - Двустворчатое (белый ПВХ): 900,00 мм x 1 600,00 мм","","Окно","1","","","0.4000000","Левая","Нет","2300.0000000","700.0000000","5000.0000000","1.4400000","2.2500000","0.6584120","Нет","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","Двустворчатое (белый ПВХ)","60.0000000","60.0000000","Двустворчатое (белый ПВХ)","Поливинилхлорид белый","Поливинилхлорид белый","1400.0000000","0.1600000","e58d7b56-1944-41da-b412-cc4da94cbdc8","78.0000000","78.0000000","64.0000000","78.0000000","deab118a-a8ad-47dd-b51b-a25753f146ac","Окно","513ba486-79f9-447a-80c1-06c51650a023","bd23e918-332c-4c8a-80e9-9231b8e18f50","","1","Прямоугольный проём","900.0000000"
"1.8500000","","1600.0000000","","1600.0000000","900.0000000","50.0000000","Окно - Двустворчатое (белый ПВХ): 900,00 мм x 1 600,00 мм","","Окно","1","","","0.4000000","Левая","Нет","2300.0000000","700.0000000","5000.0000000","1.4400000","2.2500000","0.6584120","Нет","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","Двустворчатое (белый ПВХ)","60.0000000","60.0000000","Двустворчатое (белый ПВХ)","Поливинилхлорид белый","Поливинилхлорид белый","1400.0000000","0.1600000","e58d7b56-1944-41da-b412-cc4da94cbdc8","78.0000000","78.0000000","64.0000000","78.0000000","deab118a-a8ad-47dd-b51b-a25753f146ac","Окно","054bf804-08d5-4173-80dc-e014308414a6","bd23e918-332c-4c8a-80e9-9231b8e18f50","","1","Прямоугольный проём","900.0000000"
"1.8500000","","1600.0000000","","1600.0000000","900.0000000","50.0000000","Окно - Двустворчатое (белый ПВХ): 900,00 мм x 1 600,00 мм","","Окно","1","","","0.4000000","Левая","Нет","2300.0000000","700.0000000","5000.0000000","1.4400000","2.2500000","0.6584120","Нет","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","Двустворчатое (белый ПВХ)","60.0000000","60.0000000","Двустворчатое (белый ПВХ)","Поливинилхлорид белый","Поливинилхлорид белый","1400.0000000","0.1600000","e58d7b56-1944-41da-b412-cc4da94cbdc8","78.0000000","78.0000000","64.0000000","78.0000000","deab118a-a8ad-47dd-b51b-a25753f146ac","Окно","7a14e6a8-b96f-4bed-abf6-0fedaeefbace","bd23e918-332c-4c8a-80e9-9231b8e18f50","","1","Прямоугольный проём","900.0000000"
"1.8500000","","1600.0000000","","1600.0000000","900.0000000","50.0000000","Окно - Двустворчатое (белый ПВХ): 900,00 мм x 1 600,00 мм","","Окно","1","","","0.4000000","Левая","Нет","2300.0000000","700.0000000","5000.0000000","1.4400000","2.2500000","0.6584120","Нет","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","Двустворчатое (белый ПВХ)","60.0000000","60.0000000","Двустворчатое (белый ПВХ)","Поливинилхлорид белый","Поливинилхлорид белый","1400.0000000","0.1600000","e58d7b56-1944-41da-b412-cc4da94cbdc8","78.0000000","78.0000000","64.0000000","78.0000000","deab118a-a8ad-47dd-b51b-a25753f146ac","Окно","3fd5a1a7-d114-4161-8cbc-9291bc8f6823","bd23e918-332c-4c8a-80e9-9231b8e18f50","","1","Прямоугольный проём","900.0000000"
"1.8500000","","1600.0000000","","1600.0000000","900.0000000","50.0000000","Окно - Двустворчатое (белый ПВХ): 900,00 мм x 1 600,00 мм","","Окно","1","","","0.4000000","Левая","Нет","2300.0000000","700.0000000","5000.0000000","1.4400000","2.2500000","0.6584120","Нет","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","Двустворчатое (белый ПВХ)","60.0000000","60.0000000","Двустворчатое (белый ПВХ)","Поливинилхлорид белый","Поливинилхлорид белый","1400.0000000","0.1600000","e58d7b56-1944-41da-b412-cc4da94cbdc8","78.0000000","78.0000000","64.0000000","78.0000000","deab118a-a8ad-47dd-b51b-a25753f146ac","Окно","b1331abb-b289-4375-bcb9-2e95afcf2fd4","bd23e918-332c-4c8a-80e9-9231b8e18f50","","1","Прямоугольный проём","900.0000000"
"1.8500000","","1600.0000000","","1600.0000000","900.0000000","50.0000000","Окно - Двустворчатое (белый ПВХ): 900,00 мм x 1 600,00 мм","","Окно","1","","","0.4000000","Левая","Нет","2300.0000000","700.0000000","5000.0000000","1.4400000","2.2500000","0.6584120","Нет","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","Двустворчатое (белый ПВХ)","60.0000000","60.0000000","Двустворчатое (белый ПВХ)","Поливинилхлорид белый","Поливинилхлорид белый","1400.0000000","0.1600000","e58d7b56-1944-41da-b412-cc4da94cbdc8","78.0000000","78.0000000","64.0000000","78.0000000","deab118a-a8ad-47dd-b51b-a25753f146ac","Окно","4dd8ff32-b4d7-403b-9ad5-873cf41bfdf6","bd23e918-332c-4c8a-80e9-9231b8e18f50","","1","Прямоугольный проём","900.0000000"
"1.8500000","","1600.0000000","","1600.0000000","900.0000000","50.0000000","Окно - Двустворчатое (белый ПВХ): 900,00 мм x 1 600,00 мм","","Окно","1","","","0.4000000","Левая","Нет","2300.0000000","700.0000000","5000.0000000","1.4400000","2.2500000","0.6584120","Нет","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","Двустворчатое (белый ПВХ)","60.0000000","60.0000000","Двустворчатое (белый ПВХ)","Поливинилхлорид белый","Поливинилхлорид белый","1400.0000000","0.1600000","e58d7b56-1944-41da-b412-cc4da94cbdc8","78.0000000","78.0000000","64.0000000","78.0000000","deab118a-a8ad-47dd-b51b-a25753f146ac","Окно","6f4c0d15-89be-4d19-a012-6eac6c787e67","bd23e918-332c-4c8a-80e9-9231b8e18f50","","1","Прямоугольный проём","900.0000000"
"1.8500000","","1600.0000000","","1600.0000000","900.0000000","50.0000000","Окно - Двустворчатое (белый ПВХ): 900,00 мм x 1 600,00 мм","","Окно","1","","","0.4000000","Левая","Нет","2300.0000000","700.0000000","5000.0000000","1.4400000","2.2500000","0.6584120","Нет","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","Двустворчатое (белый ПВХ)","60.0000000","60.0000000","Двустворчатое (белый ПВХ)","Поливинилхлорид белый","Поливинилхлорид белый","1400.0000000","0.1600000","e58d7b56-1944-41da-b412-cc4da94cbdc8","78.0000000","78.0000000","64.0000000","78.0000000","deab118a-a8ad-47dd-b51b-a25753f146ac","Окно","9b1b2533-1acf-4374-8444-db136a15d309","bd23e918-332c-4c8a-80e9-9231b8e18f50","","1","Прямоугольный проём","900.0000000"
"1.8500000","","1600.0000000","","1600.0000000","900.0000000","50.0000000","Окно - Двустворчатое (белый ПВХ): 900,00 мм x 1 600,00 мм","","Окно","1","","","0.4000000","Левая","Нет","2300.0000000","700.0000000","5000.0000000","1.4400000","2.2500000","0.6584120","Нет","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","Двустворчатое (белый ПВХ)","60.0000000","60.0000000","Двустворчатое (белый ПВХ)","Поливинилхлорид белый","Поливинилхлорид белый","1400.0000000","0.1600000","e58d7b56-1944-41da-b412-cc4da94cbdc8","78.0000000","78.0000000","64.0000000","78.0000000","deab118a-a8ad-47dd-b51b-a25753f146ac","Окно","17bfcb94-330a-4caf-a7bb-697e50b42f5b","bd23e918-332c-4c8a-80e9-9231b8e18f50","","1","Прямоугольный проём","900.0000000"
"1.8500000","","1600.0000000","","1600.0000000","900.0000000","50.0000000","Окно - Двустворчатое (белый ПВХ): 900,00 мм x 1 600,00 мм","","Окно","1","","","0.4000000","Левая","Нет","2300.0000000","700.0000000","5000.0000000","1.4400000","2.2500000","0.6584120","Нет","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","Двустворчатое (белый ПВХ)","60.0000000","60.0000000","Двустворчатое (белый ПВХ)","Поливинилхлорид белый","Поливинилхлорид белый","1400.0000000","0.1600000","e58d7b56-1944-41da-b412-cc4da94cbdc8","78.0000000","78.0000000","64.0000000","78.0000000","deab118a-a8ad-47dd-b51b-a25753f146ac","Окно","30c1af8d-9c82-4d39-994e-e6b06731834d","bd23e918-332c-4c8a-80e9-9231b8e18f50","","1","Прямоугольный проём","900.0000000"
"1.8500000","","1600.0000000","","1600.0000000","900.0000000","50.0000000","Окно - Двустворчатое (белый ПВХ): 900,00 мм x 1 600,00 мм","","Окно","1","","","0.4000000","Левая","Нет","2300.0000000","700.0000000","5000.0000000","1.4400000","2.2500000","0.6584120","Нет","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","Двустворчатое (белый ПВХ)","60.0000000","60.0000000","Двустворчатое (белый ПВХ)","Поливинилхлорид белый","Поливинилхлорид белый","1400.0000000","0.1600000","e58d7b56-1944-41da-b412-cc4da94cbdc8","78.0000000","78.0000000","64.0000000","78.0000000","deab118a-a8ad-47dd-b51b-a25753f146ac","Окно","baf75066-8da3-42d5-b966-230f152a0904","bd23e918-332c-4c8a-80e9-9231b8e18f50","","1","Прямоугольный проём","900.0000000"
"1.8500000","","1600.0000000","","1600.0000000","900.0000000","50.0000000","Окно - Двустворчатое (белый ПВХ): 900,00 мм x 1 600,00 мм","","Окно","1","","","0.4000000","Левая","Нет","2300.0000000","700.0000000","5000.0000000","1.4400000","2.2500000","0.6584120","Нет","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","Двустворчатое (белый ПВХ)","60.0000000","60.0000000","Двустворчатое (белый ПВХ)","Поливинилхлорид белый","Поливинилхлорид белый","1400.0000000","0.1600000","e58d7b56-1944-41da-b412-cc4da94cbdc8","78.0000000","78.0000000","64.0000000","78.0000000","deab118a-a8ad-47dd-b51b-a25753f146ac","Окно","c05e179d-db5a-4b09-bc6c-61d9fc6eb235","bd23e918-332c-4c8a-80e9-9231b8e18f50","","1","Прямоугольный проём","900.0000000"
"1.8500000","","1600.0000000","","1600.0000000","900.0000000","50.0000000","Окно - Двустворчатое (белый ПВХ): 900,00 мм x 1 600,00 мм","","Окно","1","","","0.4000000","Левая","Нет","2300.0000000","700.0000000","5000.0000000","1.4400000","2.2500000","0.6584120","Нет","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","Двустворчатое (белый ПВХ)","60.0000000","60.0000000","Двустворчатое (белый ПВХ)","Поливинилхлорид белый","Поливинилхлорид белый","1400.0000000","0.1600000","e58d7b56-1944-41da-b412-cc4da94cbdc8","78.0000000","78.0000000","64.0000000","78.0000000","deab118a-a8ad-47dd-b51b-a25753f146ac","Окно","b7fc8c3b-45a5-4604-934a-4e73fd2a23ad","bd23e918-332c-4c8a-80e9-9231b8e18f50","","1","Прямоугольный проём","900.0000000"
"","","1600.0000000","","1600.0000000","900.0000000","","Окно - (нет): 900,00 мм x 1 600,00 мм","","Проём","1","","","","","","5310.6129332","3710.6129332","5000.0000000","1.4400000","0.7344610","","","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","(нет)","50.0000000","50.0000000","(нет)","(нет)","(нет)","0.7000000","0.7000000","00000000-0000-0000-0000-000000000000","50.0000000","50.0000000","50.0000000","50.0000000","03070868-6f3d-4dc3-8831-4e95f353846f","Окно","e75558b9-682e-48b9-a684-9a0994d85ccf","d01c7085-4984-4789-b009-92d7f2f0b2c1","","2","Прямоугольный проём","900.0000000"
"","","1600.0000000","","1600.0000000","900.0000000","","Окно - (нет): 900,00 мм x 1 600,00 мм","","Проём","1","","","","","","5310.6129332","3710.6129332","5000.0000000","1.4400000","0.7235469","","","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","(нет)","50.0000000","50.0000000","(нет)","(нет)","(нет)","0.7000000","0.7000000","00000000-0000-0000-0000-000000000000","50.0000000","50.0000000","50.0000000","50.0000000","03070868-6f3d-4dc3-8831-4e95f353846f","Окно","d02031c9-0718-4216-a3dd-5fbaf97bd7fb","d01c7085-4984-4789-b009-92d7f2f0b2c1","","2","Прямоугольный проём","900.0000000"
"","","1600.0000000","","1600.0000000","900.0000000","","Окно - (нет): 900,00 мм x 1 600,00 мм","","Проём","1","","","","","","5310.6129332","3710.6129332","5000.0000000","1.4400000","1.5300000","","","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","(нет)","50.0000000","50.0000000","(нет)","(нет)","(нет)","0.7000000","0.7000000","00000000-0000-0000-0000-000000000000","50.0000000","50.0000000","50.0000000","50.0000000","03070868-6f3d-4dc3-8831-4e95f353846f","Окно","1f55fef6-c191-4050-885f-5c1fb8047efc","d01c7085-4984-4789-b009-92d7f2f0b2c1","","2","Прямоугольный проём","900.0000000"
"","","1600.0000000","","1600.0000000","900.0000000","","Окно - (нет): 900,00 мм x 1 600,00 мм","","Проём","1","","","","","","5310.6129332","3710.6129332","5000.0000000","1.4400000","0.7203796","","","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","(нет)","50.0000000","50.0000000","(нет)","(нет)","(нет)","0.7000000","0.7000000","00000000-0000-0000-0000-000000000000","50.0000000","50.0000000","50.0000000","50.0000000","03070868-6f3d-4dc3-8831-4e95f353846f","Окно","42b421fe-7f1b-4699-ad70-aa525fe4a039","d01c7085-4984-4789-b009-92d7f2f0b2c1","","2","Прямоугольный проём","900.0000000"
"","","1600.0000000","","1600.0000000","900.0000000","","Окно - (нет): 900,00 мм x 1 600,00 мм","","Проём","1","","","","","","5310.6129332","3710.6129332","5000.0000000","1.4400000","1.5300000","","","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","(нет)","50.0000000","50.0000000","(нет)","(нет)","(нет)","0.7000000","0.7000000","00000000-0000-0000-0000-000000000000","50.0000000","50.0000000","50.0000000","50.0000000","03070868-6f3d-4dc3-8831-4e95f353846f","Окно","890948c8-8938-48b7-9d55-5d758010e41a","d01c7085-4984-4789-b009-92d7f2f0b2c1","","2","Прямоугольный проём","900.0000000"
"","","1600.0000000","","1600.0000000","900.0000000","","Окно - (нет): 900,00 мм x 1 600,00 мм","","Проём","1","","","","","","5310.6129332","3710.6129332","5000.0000000","1.4400000","0.7213148","","","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","(нет)","50.0000000","50.0000000","(нет)","(нет)","(нет)","0.7000000","0.7000000","00000000-0000-0000-0000-000000000000","50.0000000","50.0000000","50.0000000","50.0000000","03070868-6f3d-4dc3-8831-4e95f353846f","Окно","b702cb31-776b-4367-a280-b715218552e4","d01c7085-4984-4789-b009-92d7f2f0b2c1","","2","Прямоугольный проём","900.0000000"
"","","1600.0000000","","1600.0000000","900.0000000","","Окно - (нет): 900,00 мм x 1 600,00 мм","","Проём","1","","","","","","5310.6129332","3710.6129332","5000.0000000","1.4400000","1.5300000","","","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","(нет)","50.0000000","50.0000000","(нет)","(нет)","(нет)","0.7000000","0.7000000","00000000-0000-0000-0000-000000000000","50.0000000","50.0000000","50.0000000","50.0000000","03070868-6f3d-4dc3-8831-4e95f353846f","Окно","0e15c31f-65da-4ef0-bc50-33637f550ac9","d01c7085-4984-4789-b009-92d7f2f0b2c1","","2","Прямоугольный проём","900.0000000"
"","","1600.0000000","","1600.0000000","900.0000000","","Окно - (нет): 900,00 мм x 1 600,00 мм","","Проём","1","","","","","","5310.6129332","3710.6129332","5000.0000000","1.4400000","0.7362172","","","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","(нет)","50.0000000","50.0000000","(нет)","(нет)","(нет)","0.7000000","0.7000000","00000000-0000-0000-0000-000000000000","50.0000000","50.0000000","50.0000000","50.0000000","03070868-6f3d-4dc3-8831-4e95f353846f","Окно","702513de-8a34-429c-9301-7c307d35fd0c","d01c7085-4984-4789-b009-92d7f2f0b2c1","","2","Прямоугольный проём","900.0000000"
"","","1600.0000000","","1600.0000000","900.0000000","","Окно - (нет): 900,00 мм x 1 600,00 мм","","Проём","1","","","","","","5310.6129332","3710.6129332","5000.0000000","1.4400000","1.5300000","","","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","(нет)","50.0000000","50.0000000","(нет)","(нет)","(нет)","0.7000000","0.7000000","00000000-0000-0000-0000-000000000000","50.0000000","50.0000000","50.0000000","50.0000000","03070868-6f3d-4dc3-8831-4e95f353846f","Окно","707464b4-5bee-4779-a9ec-8aa8d1683582","d01c7085-4984-4789-b009-92d7f2f0b2c1","","2","Прямоугольный проём","900.0000000"
"","","1600.0000000","","1600.0000000","900.0000000","","Окно - (нет): 900,00 мм x 1 600,00 мм","","Проём","1","","","","","","5310.6129332","3710.6129332","5000.0000000","1.4400000","1.5300000","","","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","(нет)","50.0000000","50.0000000","(нет)","(нет)","(нет)","0.7000000","0.7000000","00000000-0000-0000-0000-000000000000","50.0000000","50.0000000","50.0000000","50.0000000","03070868-6f3d-4dc3-8831-4e95f353846f","Окно","58748047-0aef-4049-b889-394743659b8f","d01c7085-4984-4789-b009-92d7f2f0b2c1","","2","Прямоугольный проём","900.0000000"
"","","1600.0000000","","1600.0000000","900.0000000","","Окно - (нет): 900,00 мм x 1 600,00 мм","","Проём","1","","","","","","5310.6129332","3710.6129332","5000.0000000","1.4400000","1.5300000","","","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","(нет)","50.0000000","50.0000000","(нет)","(нет)","(нет)","0.7000000","0.7000000","00000000-0000-0000-0000-000000000000","50.0000000","50.0000000","50.0000000","50.0000000","03070868-6f3d-4dc3-8831-4e95f353846f","Окно","4a7d1767-781d-494b-96dd-fd3eda051474","d01c7085-4984-4789-b009-92d7f2f0b2c1","","2","Прямоугольный проём","900.0000000"
"","","1600.0000000","","1600.0000000","900.0000000","","Окно - (нет): 900,00 мм x 1 600,00 мм","","Проём","1","","","","","","5310.6129332","3710.6129332","5000.0000000","1.4400000","0.7439142","","","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","(нет)","50.0000000","50.0000000","(нет)","(нет)","(нет)","0.7000000","0.7000000","00000000-0000-0000-0000-000000000000","50.0000000","50.0000000","50.0000000","50.0000000","03070868-6f3d-4dc3-8831-4e95f353846f","Окно","827a29db-9acb-46b2-9eed-97b72a63d9b6","d01c7085-4984-4789-b009-92d7f2f0b2c1","","2","Прямоугольный проём","900.0000000"
"1.2580000","","1600.0000000","","1600.0000000","900.0000000","50.0000000","Окно - Двустворчатое (белый ПВХ): 900,00 мм x 1 600,00 мм","","Окно","1","","","0.2720000","Левая","Нет","5310.6129332","3710.6129332","5000.0000000","1.4400000","1.5300000","0.6584120","Нет","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","Двустворчатое (белый ПВХ)","60.0000000","60.0000000","Двустворчатое (белый ПВХ)","Поливинилхлорид белый","Поливинилхлорид белый","1400.0000000","0.1600000","e58d7b56-1944-41da-b412-cc4da94cbdc8","78.0000000","78.0000000","64.0000000","78.0000000","deab118a-a8ad-47dd-b51b-a25753f146ac","Окно","40de0b03-262d-42a8-95e5-57ba48413a7f","bd23e918-332c-4c8a-80e9-9231b8e18f50","","2","Прямоугольный проём","900.0000000"
"1.8500000","","1600.0000000","","1600.0000000","900.0000000","50.0000000","Окно - Двустворчатое (белый ПВХ): 900,00 мм x 1 600,00 мм","","Окно","1","","","0.4000000","Левая","Нет","5310.6129332","3710.6129332","5000.0000000","1.4400000","2.2500000","0.6584120","Нет","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","Двустворчатое (белый ПВХ)","60.0000000","60.0000000","Двустворчатое (белый ПВХ)","Поливинилхлорид белый","Поливинилхлорид белый","1400.0000000","0.1600000","e58d7b56-1944-41da-b412-cc4da94cbdc8","78.0000000","78.0000000","64.0000000","78.0000000","deab118a-a8ad-47dd-b51b-a25753f146ac","Окно","fe93c76e-e8f7-465a-b7df-7b6f94c22de1","bd23e918-332c-4c8a-80e9-9231b8e18f50","","2","Прямоугольный проём","900.0000000"
"0.5993454","","1600.0000000","","1600.0000000","900.0000000","50.0000000","Окно - Двустворчатое (белый ПВХ): 900,00 мм x 1 600,00 мм","","Окно","1","","","0.1295882","Левая","Нет","5310.6129332","3710.6129332","5000.0000000","1.4400000","0.7289336","0.6584120","Нет","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","Двустворчатое (белый ПВХ)","60.0000000","60.0000000","Двустворчатое (белый ПВХ)","Поливинилхлорид белый","Поливинилхлорид белый","1400.0000000","0.1600000","e58d7b56-1944-41da-b412-cc4da94cbdc8","78.0000000","78.0000000","64.0000000","78.0000000","deab118a-a8ad-47dd-b51b-a25753f146ac","Окно","8a9be995-8d2a-4342-84cc-c46a5719dd94","bd23e918-332c-4c8a-80e9-9231b8e18f50","","2","Прямоугольный проём","900.0000000"
"1.8500000","","1600.0000000","","1600.0000000","900.0000000","50.0000000","Окно - Двустворчатое (белый ПВХ): 900,00 мм x 1 600,00 мм","","Окно","1","","","0.4000000","Левая","Нет","5310.6129332","3710.6129332","5000.0000000","1.4400000","2.2500000","0.6584120","Нет","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","Двустворчатое (белый ПВХ)","60.0000000","60.0000000","Двустворчатое (белый ПВХ)","Поливинилхлорид белый","Поливинилхлорид белый","1400.0000000","0.1600000","e58d7b56-1944-41da-b412-cc4da94cbdc8","78.0000000","78.0000000","64.0000000","78.0000000","deab118a-a8ad-47dd-b51b-a25753f146ac","Окно","afdc5eb7-6cf6-4d7c-850b-5ee28edb63ba","bd23e918-332c-4c8a-80e9-9231b8e18f50","","2","Прямоугольный проём","900.0000000"
